Date,Actual Price,Predictions,Volume,Signal,Position,Volume Adjusted Return,Volume Multiplier,Cumulative Market Returns,Cumulative Strategy Returns,Signal Result
2023-09-12,25833.34375,25817.05722802716,0.0677973523012033,0,0.0,0.0,1.0,0.8787534639105533,0.9737507544554472,0.0
2023-09-13,26228.32421875,26218.006895141247,-0.2225902897021064,0,0.0,0.0,1.0,0.8921892180448232,0.9737507544554472,0.0
2023-09-14,26539.673828125,26532.40972380835,-0.1841532980456851,0,0.0,0.0,1.0,0.9027801640088152,0.9737507544554472,0.0
2023-09-15,26608.693359375,26604.36570173495,-0.3053798126443328,0,0.0,0.0,1.0,0.9051279495974857,0.9737507544554472,0.0
2023-09-16,26568.28125,26567.601301828963,-0.5173891371469939,0,0.0,-0.0,1.0,0.9037532812060889,0.9737507544554472,-0.0
2023-09-17,26534.1875,26530.82708427964,-0.5500309964801128,0,0.0,-0.0,1.0,0.9025935397030092,0.9737507544554472,-0.0
2023-09-18,26754.28125,26748.40864825231,-0.0903601588192952,0,0.0,0.0,1.0,0.9100803035950262,0.9737507544554472,0.0
2023-09-19,27211.1171875,27203.37186252649,-0.1843440357316143,0,0.0,0.0,1.0,0.9256201487812287,0.9737507544554472,0.0
2023-09-20,27132.0078125,27132.599022779345,-0.2117218386410447,0,0.0,-0.0,1.0,0.9229291445511221,0.9737507544554472,-0.0
2023-09-21,26567.6328125,26572.793075197733,-0.2070255226355209,0,0.0,-0.0,1.0,0.9037312237943668,0.9737507544554472,-0.0
2023-09-22,26579.568359375,26577.98096381729,-0.3522243282452076,0,0.0,0.0,1.0,0.9041372263336266,0.9737507544554472,0.0
2023-09-23,26579.390625,26577.8460376085,-0.5172503756668728,0,0.0,-0.0,1.0,0.9041311804767991,0.9737507544554472,-0.0
2023-09-24,26256.826171875,26258.901597354277,-0.4762717220701923,0,0.0,-0.0,1.0,0.8931587475907927,0.9737507544554472,-0.0
2023-09-25,26298.48046875,26298.86904931596,-0.2784427214686203,0,0.0,0.0,1.0,0.8945756705419947,0.9737507544554472,0.0
2023-09-26,26217.25,26220.04880104738,-0.3830686986262855,0,0.0,-0.0,1.0,0.8918125146578811,0.9737507544554472,-0.0
2023-09-27,26352.716796875,26350.72330440842,-0.2929720937533533,0,0.0,0.0,1.0,0.8964205870061915,0.9737507544554472,0.0
2023-09-28,27021.546875,27011.507683614815,-0.1702378863147983,0,0.0,0.0,1.0,0.919171677751845,0.9737507544554472,0.0
2023-09-29,26911.720703125,26914.37047122591,-0.3617031179832242,0,0.0,-0.0,1.0,0.9154358032983806,0.9737507544554472,-0.0
2023-09-30,26967.916015625,26969.039250599682,-0.6250578880846708,0,0.0,0.0,1.0,0.9173473570636539,0.9737507544554472,0.0
2023-10-01,27983.75,27970.184665922432,-0.4081071995413805,0,0.0,0.0,1.0,0.951902219228084,0.9737507544554472,0.0
2023-10-02,27530.78515625,27535.11681637469,0.1268482574389688,1,0.0,-0.0,1.0,0.9364940541323435,0.9737507544554472,-0.0
2023-10-03,27429.978515625,27427.09341892699,-0.3091191837850172,0,1.0,-0.003661597010505724,1.0,0.9330649903033762,0.9701852716039555,-0.003661597010505724
2023-10-04,27799.39453125,27791.588794026706,-0.3228690150435582,0,0.0,0.0,1.0,0.9456311376242975,0.9701852716039555,0.0
2023-10-05,27415.912109375,27419.92714245495,-0.284711934354794,0,0.0,-0.0,1.0,0.9325865039201738,0.9701852716039555,-0.0
2023-10-06,27946.59765625,27934.186734736537,-0.2007371607686593,0,0.0,0.0,1.0,0.9506384358371821,0.9701852716039555,0.0
2023-10-07,27968.83984375,27966.5861377992,-0.5615299490887732,0,0.0,0.0,1.0,0.9513950316344479,0.9701852716039555,0.0
2023-10-08,27935.08984375,27936.48321176174,-0.4906212079868189,0,0.0,-0.0,1.0,0.9502469832171004,0.9701852716039555,-0.0
2023-10-09,27583.677734375,27588.11425702898,-0.2779313607980889,0,0.0,-0.0,1.0,0.9382932612614053,0.9701852716039555,-0.0
2023-10-10,27391.01953125,27395.974886678705,-0.3837002744912632,0,0.0,-0.0,1.0,0.9317397517743929,0.9701852716039555,-0.0
2023-10-11,26873.3203125,26881.48517727424,-0.1926418138638364,0,0.0,-0.0,1.0,0.9141295660337123,0.9701852716039555,-0.0
2023-10-12,26756.798828125,26759.13387274001,-0.4138787706074595,0,0.0,-0.0,1.0,0.9101659421604176,0.9701852716039555,-0.0
2023-10-13,26862.375,26861.462512927224,-0.1137580979643376,0,0.0,0.0,1.0,0.9137572475539198,0.9701852716039555,0.0
