Date,Open,High,Low,Close,Adj Close,Volume,SMA_10,EMA_10,RSI_14,MACD,MACD_Signal
2015-06-22,-0.7351746846421414,-0.7354685764348379,-0.7353036515071216,-0.7355287567778475,-0.7355287567778475,-0.774241217764065,-0.7350662569922354,-0.7358681655095836,1.2497202147168407,-0.05938498302155974,-0.06814190199556024
2015-06-23,-0.7349967240270507,-0.7355045275549696,-0.7353437186828375,-0.7356908787432059,-0.7356908787432059,-0.7743706809513138,-0.7349945552619491,-0.7358512688844928,0.9241261051656715,-0.05947023081072088,-0.0678217378056259
2015-06-24,-0.7351558536227386,-0.7356782990579457,-0.7355060930962141,-0.7359184155083889,-0.7359184155083889,-0.7742586345160921,-0.7349525253351805,-0.7358789323372696,0.5862803890151655,-0.05988688034512243,-0.0676536031602131
2015-06-25,-0.7353915089634876,-0.735737474240149,-0.735515396077939,-0.7357809671115091,-0.7357809671115091,-0.7743193526406792,-0.7349164996968054,-0.7358765043888377,0.6496511518741821,-0.060067575186262566,-0.06755725833522264
2015-06-26,-0.7352568056225782,-0.7357130188159701,-0.7354417141913494,-0.735733124997951,-0.735733124997951,-0.7744270599196134,-0.7349605130237999,-0.7358657945836787,0.6723212770347861,-0.060181853416467916,-0.0675043181265544
2015-06-27,-0.7351999527067377,-0.735267885888583,-0.7353447104961487,-0.7352880411866576,-0.7352880411866576,-0.7741011171301666,-0.734950228538954,-0.7357758775649323,0.8644467834792935,-0.05970856139763529,-0.06736200631620816
2015-06-28,-0.7347543902060134,-0.735277680407671,-0.735076959704019,-0.7354071354604726,-0.7354071354604726,-0.7743692328956936,-0.7349502044386451,-0.7357240241746591,0.669902750628486,-0.059539053170920654,-0.06721235659828045
2015-06-29,-0.7348887933595614,-0.7349257381458182,-0.7350058207586191,-0.7349225151711585,-0.7349225151711585,-0.7733868950115812,-0.7348751028170804,-0.7355932353305539,0.8346253731138172,-0.05879757589968646,-0.06693603624611061
2015-06-30,-0.7343885425968139,-0.7342985649757225,-0.7345490254281902,-0.7345609606176494,-0.7345609606176494,-0.7728963148118619,-0.7347674358831628,-0.7354203021502855,0.5356033227976909,-0.057781930076235215,-0.06650047477454471
2015-07-01,-0.7340089790874096,-0.7344566196090098,-0.7345596930996047,-0.7348288162159087,-0.7348288162159087,-0.7737733655238379,-0.7346789572104043,-0.7353276508736025,0.3296117409798004,-0.05740951896743771,-0.0660733720807384
2015-07-02,-0.7342973370471766,-0.7346642884704632,-0.7346625265371681,-0.7350219302769025,-0.7350219302769025,-0.7740478397066037,-0.7346281861384144,-0.7352870567767535,0.14150968791684365,-0.05744479421891136,-0.06573914008630932
2015-07-03,-0.7344834192451004,-0.7349313687638266,-0.7347004217552993,-0.7349663252177576,-0.7349663252177576,-0.7741740109473388,-0.734555604378912,-0.7352437046645639,0.47351036297575455,-0.057464588934746104,-0.06547593515018466
2015-07-04,-0.7344213318695204,-0.7346744937418821,-0.7346573166781247,-0.7346925119673848,-0.7346925119673848,-0.7743450418488619,-0.7344328001513963,-0.735158308957659,0.6299046343497764,-0.05717857126389423,-0.06520496404618793
2015-07-05,-0.7341617918964494,-0.7339092057716944,-0.7343781543545974,-0.7340289187765324,-0.7340289187765324,-0.7729152397463863,-0.7342572896522827,-0.7349674433380824,1.0414862304668673,-0.05613201930254089,-0.06476715457273756
2015-07-06,-0.7335419389612796,-0.7337381914101812,-0.7338262159253128,-0.7342024142744245,-0.7342024142744245,-0.7726647762298212,-0.7341039515292861,-0.7348429148967397,0.7806839930882302,-0.05562729581705953,-0.06431030900030171
2015-07-07,-0.7336108241576892,-0.7340948246605274,-0.733997894266801,-0.7343722991853697,-0.7343722991853697,-0.7736817822690762,-0.734012217567102,-0.7347720039913628,0.7728429877384754,-0.055547977943147364,-0.06392808054553722
2015-07-08,-0.7338503314439075,-0.73399922943832,-0.7340255571514215,-0.7340968000149476,-0.7340968000149476,-0.7732747934600557,-0.733880955418987,-0.7346637527783522,1.1268988368113102,-0.0552038823625989,-0.06354962452681635
2015-07-09,-0.7335588449259519,-0.7340365300454125,-0.7338580959092789,-0.7341904989701974,-0.7341904989701974,-0.7731083923280588,-0.733807626089981,-0.734592268222898,0.9723531500411234,-0.055152778791862596,-0.0632360665978538
2015-07-10,-0.7336593755618805,-0.7327312772627507,-0.7337516652556892,-0.733247735417007,-0.733247735417007,-0.7700975990909826,-0.7336760744622022,-0.7343618818674336,1.269602939015512,-0.05393791888626076,-0.06272864089537276
2015-07-11,-0.7327133832875969,-0.7325016729739893,-0.7328381995178822,-0.7327530060351964,-0.7327530060351964,-0.7730678718235584,-0.7334681312944203,-0.7340831773537437,1.2826840320518422,-0.05242766922502856,-0.06200373442736717
2015-07-12,-0.7322164419298582,-0.7315698862332721,-0.7322815480825966,-0.7316847093893531,-0.7316847093893531,-0.7723014996603532,-0.7331338269878932,-0.7336603582930811,1.6029740757324962,-0.04993183537804161,-0.060896687198433004
2015-07-13,-0.7311523520919762,-0.7317719853289143,-0.7329944347204297,-0.7328168561249097,-0.7328168561249097,-0.7720184573976201,-0.7329185050782269,-0.7335208456397978,0.7121179403399531,-0.04965153804788206,-0.059951850400603156
2015-07-14,-0.7322829825436347,-0.7326400222340176,-0.7326454337868931,-0.7330930770454184,-0.7330930770454184,-0.7736883160563729,-0.7327582825456345,-0.7334570637234502,0.4443784899973825,-0.04995915885414581,-0.0592609507164796
2015-07-15,-0.7325229690280263,-0.73281004148313,-0.7327242640173874,-0.7331914682944876,-0.7331914682944876,-0.7737504772260071,-0.732674391394259,-0.7334228187083793,0.5395749803246069,-0.05048473866963387,-0.05881923383601576
2015-07-16,-0.7326434754345494,-0.7329311463043438,-0.7333523657593127,-0.7336572542122696,-0.7336572542122696,-0.772648351571264,-0.7326197802784037,-0.7334797292335401,0.38895814540783996,-0.05166918680439191,-0.05871601670124087
2015-07-17,-0.7331218253719719,-0.7335705776126273,-0.7335506508178116,-0.7335740270610738,-0.7335740270610738,-0.773745226145419,-0.7325398137979324,-0.7335111171502698,0.39822820255376307,-0.052618001849417756,-0.05883383347073838
2015-07-18,-0.7330472246816413,-0.733438796810352,-0.7334246204946876,-0.7338491038332264,-0.7338491038332264,-0.7738656953539886,-0.732515000966223,-0.7335869543544914,0.16178232889491656,-0.053853257868911555,-0.05918897392080457
2015-07-19,-0.7333218052349246,-0.7338409403450966,-0.7335215002132245,-0.7339265533107019,-0.7339265533107019,-0.77435946728876,-0.7324885603518222,-0.7336631247429869,-0.15268146940883853,-0.05503307658568153,-0.05972226491376499
2015-07-20,-0.7333980913808992,-0.7336467609839387,-0.7334937767598522,-0.7336035747382791,-0.7336035747382791,-0.7739897421117377,-0.7325242063643401,-0.7336665556036095,0.0759748095305448,-0.05561749898521103,-0.06027232817459849
2015-07-21,-0.7330742378721521,-0.73355491891048,-0.7333412627499947,-0.7337930166891,-0.7337930166891,-0.7739787539249726,-0.7326283888719263,-0.7337039046095707,0.06601277118985671,-0.056417913546986845,-0.060881426962809806
2015-07-22,-0.7332682598880846,-0.7337238821949945,-0.7334056416548593,-0.7337094295811181,-0.7337094295811181,-0.774156173307173,-0.7328312141275588,-0.7337192220141587,-0.01643843841784675,-0.05701124695410385,-0.061494018471594594
2015-07-23,-0.7331669471126089,-0.7336977837614922,-0.7333228422783473,-0.7337800178414862,-0.7337800178414862,-0.7741991890770674,-0.7329276983342036,-0.7337446251614814,-0.0045953458965283436,-0.057642919033635415,-0.062117501314345444
2015-07-24,-0.7332473238851352,-0.7330443367603847,-0.7333514969762789,-0.7330440898652472,-0.7330440898652472,-0.7732638102838636,-0.7329227910697917,-0.7336312239715135,-0.09997823128273164,-0.057212783323121914,-0.0625254425911012
2015-07-25,-0.7325158104315604,-0.7329575382602089,-0.7326848791865161,-0.7330188763615892,-0.7330188763615892,-0.7740924187752992,-0.7329055017657918,-0.7335338438701982,-0.3463568535495745,-0.056911456027754916,-0.06278815505277406
2015-07-26,-0.7324871723736806,-0.7328215353893125,-0.7325791942856834,-0.7327788219155168,-0.7327788219155168,-0.7743244032983441,-0.7328175052831819,-0.7334103988636416,-0.9193530138214525,-0.05642555121294333,-0.0628957015463555
2015-07-27,-0.7322465836785578,-0.7325446041990902,-0.7325950708697543,-0.7327223748146042,-0.7327223748146042,-0.7735948788895715,-0.7327321914776976,-0.7332991061096454,-0.11711373774123662,-0.05604749684959933,-0.06290189336490669
2015-07-28,-0.7321867830513487,-0.7326105822989826,-0.7322246115631118,-0.7326740506160647,-0.7326740506160647,-0.7738523421767297,-0.7326144811540085,-0.7331992371988667,0.2029330861443733,-0.055769173133627545,-0.06284806463392045
2015-07-29,-0.7321355841231503,-0.7327345024292005,-0.7325127673998978,-0.7329651362826296,-0.7329651362826296,-0.7738914747524869,-0.7325181717205957,-0.7331706014384578,0.0028297380413259436,-0.05602861449437057,-0.06285979586681142
2015-07-30,-0.7324593182913561,-0.7329931367955512,-0.7326497758092891,-0.7330775511542447,-0.7330775511542447,-0.7740436358357894,-0.732465477591138,-0.7331676693693385,0.39236250557583685,-0.056466139021695706,-0.06296158637444094
2015-07-31,-0.7325439656192504,-0.7330615776196584,-0.7329117583741948,-0.7332624201846702,-0.7332624201846702,-0.7739437600825798,-0.7324123253718405,-0.733198978537467,0.10583489109780904,-0.057135641635675964,-0.06318441825464027
2015-08-01,-0.7327250547925298,-0.7332977503661727,-0.7331742368457558,-0.7334459044833778,-0.7334459044833778,-0.774175955049694,-0.7323859268869871,-0.7332580507779927,0.21001174643326892,-0.05797740154129752,-0.06354046410720218
2015-08-02,-0.7329799625165925,-0.733409179688037,-0.7332103963905926,-0.7333849432305247,-0.7333849432305247,-0.7742397296238601,-0.7323463505004385,-0.7332952672282148,0.35472006126453326,-0.058615784555206336,-0.06396012777954785
2015-08-03,-0.732838160249488,-0.7332661394395152,-0.7330426871951221,-0.7334684128015969,-0.7334684128015969,-0.7740517379324603,-0.7323888568222433,-0.7333409364930232,-0.04852816218009632,-0.05928179006546816,-0.064436519600488
2015-08-04,-0.7329332764968611,-0.7332518302243286,-0.7329811606999135,-0.7332282389821005,-0.7332282389821005,-0.7740299619818533,-0.7324098296100872,-0.7333345101109529,0.42380223610717327,-0.05952659418488331,-0.06486933587813876
2015-08-05,-0.7327153698486064,-0.733264380095109,-0.7329648487779389,-0.7334289956970002,-0.7334289956970002,-0.7741191852566942,-0.7324749604187645,-0.7333658571800672,0.09470981151911517,-0.06003159466200619,-0.06532224539478555
2015-08-06,-0.7328923059710507,-0.733475216850356,-0.7331561873577133,-0.7336278865134573,-0.7336278865134573,-0.7741861215024739,-0.7325656695659074,-0.7334277695811636,-0.0484806574225063,-0.06073218833197486,-0.06583253893746573
2015-08-07,-0.7330827202306214,-0.7335640091548744,-0.7332825280956903,-0.7335672264489356,-0.7335672264489356,-0.7729989814542774,-0.732655142974314,-0.7334673647163635,-0.905666348400508,-0.06122898249150794,-0.0663456970854625
2015-08-08,-0.7330224973214973,-0.7335912208256308,-0.7342535511826882,-0.7346858307286706,-0.7346858307286706,-0.7721948746652044,-0.7328275126144762,-0.7337037216840571,-1.6489700784643808,-0.06314638168889629,-0.0671611798093786
2015-08-09,-0.734143081135592,-0.7343492369582572,-0.7342685608764987,-0.7344399398404228,-0.7344399398404228,-0.7739357181127858,-0.7329639891679619,-0.733852270090498,-1.6411733436818736,-0.06431989290422571,-0.0680614124721966
2015-08-10,-0.733880653121423,-0.7343475348865071,-0.7341365758879614,-0.7344768299014597,-0.7344768299014597,-0.7740765252374885,-0.733085642007822,-0.7339805360528512,-1.7317750781189303,-0.06527751167245979,-0.06898384843297445
2015-08-11,-0.7339489966953763,-0.7341508337387076,-0.7340436672082158,-0.7341208124383088,-0.7341208124383088,-0.7738533292596265,-0.733153250549014,-0.7340205664116815,-1.3482859883394682,-0.06552666760650178,-0.0697744191291377
2015-08-12,-0.7335726223324355,-0.7341340009471091,-0.7339583864056526,-0.734362128569647,-0.734362128569647,-0.7737841081925221,-0.7332511395645007,-0.7340973189513093,-1.325410652436519,-0.06602124721748653,-0.0705113312855408
2015-08-13,-0.7338382376570596,-0.7343944537202928,-0.7341213807023484,-0.7345003005531275,-0.7345003005531275,-0.7737405111961504,-0.7333545083647129,-0.7341853101015701,-1.3373341257795588,-0.06656376027080753,-0.07121544019053175
2015-08-14,-0.7339616321046806,-0.7343220825601569,-0.7342059176449285,-0.7344040139493487,-0.7344040139493487,-0.7737702890319667,-0.7334722909893285,-0.734239746422605,-1.1376024454453824,-0.06682233293762416,-0.0718333380633699
2015-08-15,-0.7338775851515091,-0.7343689423315161,-0.734217206146049,-0.7346524924861255,-0.7346524924861255,-0.7741596155708792,-0.73359485412177,-0.7343295916172929,-1.1715722814072702,-0.06731915730415365,-0.07243258605523424
2015-08-16,-0.7340979593949549,-0.734616843444149,-0.7344811117688248,-0.7348356774330159,-0.7348356774330159,-0.7736387214040241,-0.7337158439271793,-0.7344365023880814,-1.326550143786385,-0.06790917393943592,-0.07303659642214379
2015-08-17,-0.7343010678160964,-0.7347303256327823,-0.7344763968700503,-0.7348676309438429,-0.7348676309438429,-0.7740445327283708,-0.7338461112476604,-0.7345298010870648,-1.303050389645509,-0.0683620964070327,-0.07361546229397956
2015-08-18,-0.7343349990859822,-0.7348776470123517,-0.7373317848051893,-0.7376898418231053,-0.7376898418231053,-0.7730158971489964,-0.7341470364424748,-0.7351207248039375,-2.1972979626391678,-0.07245493647252857,-0.07494296600454112
2015-08-19,-0.7362755341207367,-0.7360848418485914,-0.7366069282677778,-0.7367507494618307,-0.7367507494618307,-0.7720778176569024,-0.7343785205527663,-0.7354329782406588,-1.524043757606193,-0.07429451768540646,-0.07639348995950439
2015-08-20,-0.7362016549816784,-0.7360874218027742,-0.7363505899534326,-0.7362292391114797,-0.7362292391114797,-0.77351055094463,-0.7345540672023433,-0.7355933686251929,-1.1897181246958268,-0.07490934814525611,-0.07768376179598947
2015-08-21,-0.7356929227784657,-0.7361421395615351,-0.7360513320537153,-0.7363965969788652,-0.7363965969788652,-0.7739665732218144,-0.7347820426940088,-0.7357551123537839,-1.2603036174870241,-0.07548403668283722,-0.07883735393240955
2015-08-22,-0.7358549394972472,-0.7362286445393481,-0.7366107743835184,-0.7365277268485882,-0.7365277268485882,-0.7739649648278556,-0.7349989803362125,-0.7359113577242583,-1.0012368706120152,-0.07597200446802711,-0.07986328681825489
2015-08-23,-0.7359924702909797,-0.7363607179691011,-0.7364323975166336,-0.7366613837618712,-0.7366613837618712,-0.7742054372616985,-0.7352154656836888,-0.7360635652071138,-1.1839699735119427,-0.07638986626225051,-0.08077228586368541
2015-08-24,-0.7361286782407128,-0.7366285007473876,-0.7373712311511993,-0.7377249862773808,-0.7377249862773808,-0.7721604169541312,-0.73554814229951,-0.7363820307918464,-1.4295886647935463,-0.07799868091041852,-0.08183926800814431
2015-08-25,-0.737214247540009,-0.7367351218507904,-0.7380457862866107,-0.7370561581027586,-0.7370561581027586,-0.7720667943961258,-0.735788928209154,-0.7365206426162819,-1.2643000942254905,-0.07819237768856901,-0.08273376263428564
2015-08-26,-0.7364918177376305,-0.7364499791934916,-0.7367658303881789,-0.7368020827889116,-0.7368020827889116,-0.773533950320915,-0.7359859118074846,-0.7365877254147206,-1.0833842694875861,-0.07783293860028968,-0.08337344451949305
2015-08-27,-0.7362527327333273,-0.7365989426874993,-0.736549991748293,-0.7368659925653368,-0.7368659925653368,-0.7740301273307649,-0.7361860966075248,-0.7366542643433204,-1.0652084126459669,-0.07747187068070566,-0.08380893220151177
2015-08-28,-0.7363338916454009,-0.7362132793595636,-0.7367210502064618,-0.7364671870757475,-0.7364671870757475,-0.7735575701624156,-0.7360636178261645,-0.736635989001591,-0.9248601668964751,-0.07649135682174751,-0.08395023705559067
2015-08-29,-0.7359219005569304,-0.7363303974669776,-0.7363238583133713,-0.7365644360129749,-0.7365644360129749,-0.7742687759160066,-0.7360449539766876,-0.7366387683548092,-0.8853888417843301,-0.07570381684801222,-0.08389695188234197
2015-08-30,-0.736021408536221,-0.7363980767437349,-0.7363910290591402,-0.7366257581408713,-0.7366257581408713,-0.7741550308965107,-0.7360846750570752,-0.7366522235542413,-0.852401294992562,-0.07502812573780233,-0.08371161725441832
2015-08-31,-0.736068395661318,-0.736404645201488,-0.7364116205419857,-0.7365478265784144,-0.7365478265784144,-0.7740899886473552,-0.7360998244008277,-0.7366490226858496,-0.808639410332624,-0.07426048979045777,-0.08340122424146082
2015-09-01,-0.7359996903937245,-0.7364480435566906,-0.7363530089179584,-0.7366642725987314,-0.7366642725987314,-0.7740967779738791,-0.7361135027978679,-0.7366676360032778,0.382969582037142,-0.07369097476736206,-0.08303262781415599
2015-09-02,-0.7361337924419068,-0.7364855195612926,-0.7363768872019769,-0.7365942848785115,-0.7365942848785115,-0.7741877098541404,-0.7361067812033358,-0.7366701038554014,-0.09194968209608759,-0.07303244670957214,-0.08259866903304088
2015-09-03,-0.7360557611700178,-0.7365425246467587,-0.7363649788175369,-0.7367207206179011,-0.7367207206179011,-0.7742517650203989,-0.7360061794313303,-0.7366951766944279,-0.5845500608214919,-0.07257584458334704,-0.08215506728306925
2015-09-04,-0.7361826440334596,-0.7364665766302688,-0.7363411629950438,-0.7365332630206894,-0.7365332630206894,-0.7740773770349122,-0.7359537986978734,-0.7366815107148055,-0.307282745225764,-0.07186050923623327,-0.08164910650002181
2015-09-05,-0.7360031191392746,-0.7361590886882164,-0.73619280551578,-0.7362491588629128,-0.7362491588629128,-0.7740919578025759,-0.7358984098411354,-0.7366185272670408,0.005420164165721683,-0.07082063912250777,-0.08102471649475981
2015-09-06,-0.7357221015407978,-0.7357621059567225,-0.7358679317659764,-0.7359590364480536,-0.7359590364480536,-0.7738513350515406,-0.7358075560001536,-0.7365140958233451,0.2982770358256927,-0.06953026057218716,-0.0802526755345914
2015-09-07,-0.7354174389090856,-0.7358093755855274,-0.73561729921733,-0.7359586149680413,-0.7359586149680413,-0.7740658627379736,-0.7357566100629458,-0.7364285750642195,1.5505001353842964,-0.06844792538752216,-0.07940645273153943
2015-09-08,-0.7354227339570998,-0.7355938469469017,-0.7355580061948447,-0.7357323426428953,-0.7357323426428953,-0.7737809114468969,-0.7356732555573786,-0.7363173461217528,1.3693054520304335,-0.06723718501031252,-0.07847376517739535
2015-09-09,-0.7352080146193002,-0.7356739006969298,-0.7356731814619784,-0.7360596553888656,-0.7360596553888656,-0.7739434293847565,-0.7356165465188373,-0.73628602126215,0.6517990063286533,-0.0666841310391764,-0.07761080970415013
2015-09-10,-0.7355135787311009,-0.735857055966663,-0.7357990868620516,-0.7360410597641815,-0.7360410597641815,-0.7740646952744459,-0.7355657814259318,-0.7362570011944053,0.765428277605758,-0.06618746475844216,-0.07681554901980335
2015-09-11,-0.7355140000950119,-0.7358643278042244,-0.7356416743543908,-0.7359429687851865,-0.7359429687851865,-0.7741644457633285,-0.7354935252045705,-0.736215372063208,0.506231253795656,-0.06563372722887383,-0.07606239067432209
2015-09-12,-0.7354221923346435,-0.7359256149156235,-0.7358634042517778,-0.7362365208903422,-0.7362365208903422,-0.774227684206175,-0.7354576863895818,-0.7362348367501498,0.20137428591575154,-0.06556828896539964,-0.07544604338566796
2015-09-13,-0.7356997205992953,-0.7361712877639778,-0.7361996895329791,-0.7365203853830138,-0.7365203853830138,-0.7742018196279346,-0.7354376179152348,-0.7363025208954246,-0.08393201808016257,-0.06587313866180629,-0.07501735004832247
2015-09-14,-0.7359784532854095,-0.7363762594412803,-0.7362847223822145,-0.7365124415407768,-0.7365124415407768,-0.7740756032920417,-0.7354355321346894,-0.7363564503903126,-0.16073340310270687,-0.06607218630084041,-0.07471643439501105
2015-09-15,-0.7359854916233299,-0.7348079157637105,-0.7361692982153664,-0.7365329021456462,-0.7365329021456462,-0.7741667957221032,-0.7354639559653443,-0.7364043052112111,-0.044091151511961885,-0.06622427207812828,-0.07450782250710912
2015-09-16,-0.7360000511693606,-0.7364481026191173,-0.7363193932606981,-0.7366058989944073,-0.7366058989944073,-0.7741183735438552,-0.7355287550728244,-0.7364567690514439,-0.2152298177822607,-0.06640848478584817,-0.07437983886429193
2015-09-17,-0.7360706814916848,-0.7365026440854834,-0.7362248709915484,-0.7365626307195017,-0.7365626307195017,-0.7741789413512499,-0.7355892620256835,-0.736491804681576,-0.0050663034579581535,-0.06645940924694455,-0.07428820723592845
2015-09-18,-0.7358032604528714,-0.736264067677181,-0.736022739817309,-0.7363721639937487,-0.7363721639937487,-0.7741134631822365,-0.7356533557851934,-0.7364857414064055,-0.0016092302606899108,-0.0662073648184013,-0.0741616699534058
2015-09-19,-0.735843147733769,-0.7363313943691489,-0.7360907159381999,-0.7364613497153152,-0.7364613497153152,-0.7744907392928909,-0.7356935952981788,-0.7364970422423115,-0.4905574537187766,-0.06609691564380703,-0.0740371131755942
2015-09-20,-0.7359309245378561,-0.7363806578022961,-0.7361018180011312,-0.7364782594199498,-0.7364782594199498,-0.774403951156567,-0.735737391538422,-0.7365093716153517,-1.023488156178076,-0.06600146090393298,-0.07391730763785574
2015-09-21,-0.7359418744915166,-0.7364479853891492,-0.7363740347923209,-0.7367266176650454,-0.7367266176650454,-0.7741416927509709,-0.7358158931432511,-0.736564743737362,-1.2617740462459324,-0.06623010626292343,-0.07386975328576263
2015-09-22,-0.7361974440965812,-0.7363794264401887,-0.7364611137297038,-0.7365140062508879,-0.7365140062508879,-0.7738746041529254,-0.7358436900899185,-0.736571281653647,-1.2883012701653682,-0.06609013361847547,-0.07380214747244154
2015-09-23,-0.7359587795381847,-0.7364117407466546,-0.7361836255643321,-0.7365341656674261,-0.7365341656674261,-0.774263184116449,-0.7358450705224938,-0.7365803066293594,-0.9865636474157777,-0.06597599563134897,-0.07372395678990817
2015-09-24,-0.7359935535358925,-0.7361880605982644,-0.7361399621189768,-0.736278645935149,-0.736278645935149,-0.7738701697957494,-0.7358216501735143,-0.7365411004559572,-0.5442442494247304,-0.06551265095625432,-0.07356354548722338
2015-09-25,-0.735752663735404,-0.7360837858839935,-0.7359297677296514,-0.7362416365006881,-0.7362416365006881,-0.774007168884911,-0.7357924727942714,-0.7365022745546574,-0.6470909786224522,-0.06507485604928222,-0.07334275381936656
2015-09-26,-0.7357097075665884,-0.7362024879383043,-0.7359499872825052,-0.7362900203859397,-0.7362900203859397,-0.7744400573461836,-0.7357608298246543,-0.7364793299940923,-0.29384373599691466,-0.06477690943896634,-0.07310319392866813
2015-09-27,-0.7357660794482473,-0.7362539214681888,-0.7360046912756533,-0.7363852831330436,-0.7363852831330436,-0.7744172191540836,-0.7357430641256183,-0.7364779269249575,0.06466625853266493,-0.0646549712150729,-0.07288579256814569
2015-09-28,-0.7358444714957726,-0.7359716522874357,-0.7360052496438342,-0.7360010412011794,-0.7360010412011794,-0.7738894504809624,-0.7357058870995876,-0.7364067181253696,0.5871751605449187,-0.06402745707451823,-0.07257934000395865
2015-09-29,-0.7354726678755611,-0.7359444987842206,-0.7357905902018353,-0.736148780505463,-0.736148780505463,-0.7739907492369268,-0.735674575647196,-0.7363753944575527,0.35044305788637264,-0.06372642475253754,-0.07227059969148643
2015-09-30,-0.7356156139758532,-0.7360657816875995,-0.7358091346501466,-0.7361865126082675,-0.7361865126082675,-0.774138450910188,-0.7356453500673354,-0.7363566458930133,0.4127301013426278,-0.06353666996075352,-0.07198353108152869
2015-10-01,-0.7356538773073859,-0.7360240827194913,-0.7358099409716553,-0.7360969063249457,-0.7360969063249457,-0.7741011071090205,-0.7355822690727122,-0.7363249677777646,0.46371023286192425,-0.06326500931595277,-0.07169650125356195
2015-10-02,-0.7355780721955929,-0.7360184529963681,-0.7357487248912997,-0.7361123119244384,-0.7361123119244384,-0.7741417378461286,-0.7355420295597268,-0.7363018583030764,0.20797762836367736,-0.0630734989279677,-0.07142643024792204
2015-10-03,-0.7355818029645128,-0.7359730599419377,-0.7357275750402734,-0.7360258350613391,-0.7360258350613391,-0.7743018356771905,-0.7354911078148137,-0.7362671827739314,0.4857805986773613,-0.06280994973204915,-0.07115471164773814
2015-10-04,-0.7355018466378932,-0.7359934105274636,-0.735665800591737,-0.7360541789034765,-0.7360541789034765,-0.7744763890115889,-0.73546862195071,-0.7362439799669015,0.46325837301399475,-0.06264738038073135,-0.07090300199383448
2015-10-05,-0.7355249491306681,-0.7359104251333485,-0.7357219307897132,-0.7359263593506259,-0.7359263593506259,-0.7739584510828512,-0.7354370392318649,-0.7362016898468497,1.148089087853483,-0.06235576195210563,-0.0706400442312057
2015-10-06,-0.7353915695517623,-0.7355261685650296,-0.7355295994502409,-0.7355845427336426,-0.7355845427336426,-0.7737480470980632,-0.73536636838769,-0.7361047636343662,1.2479186065152552,-0.06167856515392244,-0.07028665352930402
2015-10-07,-0.7350422671315988,-0.7355410648249419,-0.7353777062700896,-0.7357707368090743,-0.7357707368090743,-0.7739753216824126,-0.7353048065403968,-0.7360594101057398,0.8839864675849745,-0.061417091728651216,-0.0699487175764899
2015-10-08,-0.735228469588068,-0.7356835770911646,-0.735402887728659,-0.7358107553720765,-0.7358107553720765,-0.7741999907687602,-0.7352857447598663,-0.7360295994663782,0.5498728599730698,-0.06128772251529366,-0.06965104593550603
2015-10-09,-0.735263182997501,-0.7356849265781252,-0.7354064234295465,-0.7357128443714746,-0.7357128443714746,-0.7742582236490995,-0.7352420750922374,-0.7359873563202566,0.6177127626212933,-0.06107783290647733,-0.06936857977368224
2015-10-10,-0.7351884611306209,-0.7356209422825754,-0.7353473774140022,-0.7356520640152717,-0.7356520640152717,-0.7743303959437482,-0.7351885369920408,-0.7359417113470509,0.7797572786906077,-0.060857184721551945,-0.06909600577552368
2015-10-11,-0.735128178551226,-0.735508105306209,-0.7352805180294731,-0.7355251461909007,-0.7355251461909007,-0.7742845692423557,-0.7351312612282984,-0.7358812238715264,1.0978016789192557,-0.06054167671664002,-0.06881131104035221
2015-10-12,-0.7349998525852395,-0.7354957308329382,-0.7352168205230665,-0.735629978095322,-0.735629978095322,-0.7742564599273752,-0.7350829436965285,-0.7358508486662944,0.46409202633202995,-0.06046711344619696,-0.06856780743135915
2015-10-13,-0.735100624656263,-0.7353325744588267,-0.7353050161968111,-0.735377226908224,-0.735377226908224,-0.7737148069562485,-0.7350179697238305,-0.7357799107844814,1.0912977424328554,-0.06010127717676409,-0.06829573963881143
2015-10-14,-0.7348423478569208,-0.735095698332504,-0.734985849159093,-0.7352279228938292,-0.7352279228938292,-0.7737516797635464,-0.7349351999727033,-0.735694647320312,1.2997558660638877,-0.05965052599510143,-0.0679828864037474
2015-10-15,-0.734685083645693,-0.7349967598189934,-0.7347909124169059,-0.7350876453468012,-0.7350876453468012,-0.7738638715053875,-0.7348511822487135,-0.7355993087679604,1.3335727204039873,-0.05915052208331965,-0.0676270025996659
2015-10-16,-0.7345533876864226,-0.7344001416109573,-0.7346743109449442,-0.7345731771102076,-0.7345731771102076,-0.7733288425118728,-0.7347498692416395,-0.7354274988231003,1.6220465459235764,-0.058114396016655204,-0.06712346492323527
2015-10-17,-0.7340449556705714,-0.7339636309029777,-0.7341507792602634,-0.7341055252939831,-0.7341055252939831,-0.7729631658778994,-0.7345830575742278,-0.7352016576571907,1.745036113963621,-0.05673300018409909,-0.066428882905156
2015-10-18,-0.7335540309121193,-0.7340756472695675,-0.7342493946520946,-0.7346469553957673,-0.7346469553957673,-0.7740036264097432,-0.7344664745378852,-0.735115600293594,0.9928167133581093,-0.05645390421066983,-0.06581427200348822
2015-10-19,-0.7340982605003206,-0.7344772628220133,-0.7342386039504031,-0.7345389940711237,-0.7345389940711237,-0.7738621027730901,-0.7343488847157402,-0.7350255045724106,0.9834290313307489,-0.05616827734016961,-0.06526225866439601
